month,state,district,demo_age_5_17,demo_age_17_,total_demo_updates
2025-12,Andhra Pradesh,Anakapalli,263.0,1984.0,2247.0
2025-12,Andhra Pradesh,Anantapur,1196.0,7309.0,8505.0
2025-12,Andhra Pradesh,Ananthapur,1086.0,2565.0,3651.0
2025-12,Andhra Pradesh,Ananthapuramu,1007.0,4300.0,5307.0
2025-12,Andhra Pradesh,Annamayya,366.0,2499.0,2865.0
2025-12,Andhra Pradesh,Bapatla,194.0,1406.0,1600.0
2025-12,Andhra Pradesh,Chittoor,2800.0,13601.0,16401.0
2025-12,Andhra Pradesh,Cuddapah,1398.0,9307.0,10705.0
2025-12,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,271.0,1931.0,2202.0
2025-12,Andhra Pradesh,East Godavari,2295.0,16061.0,18356.0
2025-12,Andhra Pradesh,Eluru,300.0,2296.0,2596.0
2025-12,Andhra Pradesh,Guntur,2360.0,15296.0,17656.0
2025-12,Andhra Pradesh,Hyderabad,617.0,5646.0,6263.0
2025-12,Andhra Pradesh,K.V.Rangareddy,5.0,84.0,89.0
2025-12,Andhra Pradesh,K.v. Rangareddy,4.0,21.0,25.0
2025-12,Andhra Pradesh,Kakinada,357.0,2908.0,3265.0
2025-12,Andhra Pradesh,Karim Nagar,14.0,267.0,281.0
2025-12,Andhra Pradesh,Karimnagar,133.0,1655.0,1788.0
2025-12,Andhra Pradesh,Khammam,508.0,4291.0,4799.0
2025-12,Andhra Pradesh,Krishna,1730.0,12052.0,13782.0
2025-12,Andhra Pradesh,Kurnool,3041.0,12927.0,15968.0
2025-12,Andhra Pradesh,Mahabub Nagar,63.0,1903.0,1966.0
2025-12,Andhra Pradesh,Mahabubnagar,1.0,18.0,19.0
2025-12,Andhra Pradesh,Mahbubnagar,152.0,1182.0,1334.0
2025-12,Andhra Pradesh,Medak,231.0,1910.0,2141.0
2025-12,Andhra Pradesh,N. T. R,461.0,3694.0,4155.0
2025-12,Andhra Pradesh,Nalgonda,189.0,3962.0,4151.0
2025-12,Andhra Pradesh,Nandyal,370.0,1870.0,2240.0
2025-12,Andhra Pradesh,Nellore,1062.0,7689.0,8751.0
2025-12,Andhra Pradesh,Nizamabad,126.0,795.0,921.0
2025-12,Andhra Pradesh,Palnadu,308.0,2117.0,2425.0
2025-12,Andhra Pradesh,Parvathipuram Manyam,228.0,1167.0,1395.0
2025-12,Andhra Pradesh,Prakasam,2200.0,12675.0,14875.0
2025-12,Andhra Pradesh,Rangareddi,436.0,3187.0,3623.0
2025-12,Andhra Pradesh,Sri Potti Sriramulu Nellore,418.0,2755.0,3173.0
2025-12,Andhra Pradesh,Sri Sathya Sai,440.0,2727.0,3167.0
2025-12,Andhra Pradesh,Srikakulam,2225.0,9533.0,11758.0
2025-12,Andhra Pradesh,Tirupati,531.0,3381.0,3912.0
2025-12,Andhra Pradesh,Visakhapatnam,2164.0,13948.0,16112.0
2025-12,Andhra Pradesh,Vizianagaram,1433.0,7599.0,9032.0
2025-12,Andhra Pradesh,Warangal,396.0,4609.0,5005.0
2025-12,Andhra Pradesh,West Godavari,1708.0,12104.0,13812.0
2025-12,Andhra Pradesh,Y. S. R,329.0,2369.0,2698.0
2025-12,Arunachal Pradesh,Anjaw,13.0,65.0,78.0
2025-12,Arunachal Pradesh,Changlang,37.0,369.0,406.0
2025-12,Arunachal Pradesh,Dibang Valley,4.0,19.0,23.0
2025-12,Arunachal Pradesh,East Kameng,46.0,97.0,143.0
2025-12,Arunachal Pradesh,East Siang,51.0,285.0,336.0
2025-12,Arunachal Pradesh,Kamle,1.0,5.0,6.0
2025-12,Arunachal Pradesh,Kra Daadi,10.0,38.0,48.0
2025-12,Arunachal Pradesh,Kurung Kumey,8.0,23.0,31.0
2025-12,Arunachal Pradesh,Leparada,0.0,3.0,3.0
2025-12,Arunachal Pradesh,Lohit,22.0,230.0,252.0
2025-12,Arunachal Pradesh,Longding,19.0,115.0,134.0
2025-12,Arunachal Pradesh,Lower Dibang Valley,14.0,63.0,77.0
2025-12,Arunachal Pradesh,Lower Siang,6.0,32.0,38.0
2025-12,Arunachal Pradesh,Lower Subansiri,15.0,115.0,130.0
2025-12,Arunachal Pradesh,Namsai,23.0,206.0,229.0
2025-12,Arunachal Pradesh,Pakke Kessang,1.0,4.0,5.0
2025-12,Arunachal Pradesh,Papum Pare,66.0,426.0,492.0
2025-12,Arunachal Pradesh,Shi-yomi,7.0,23.0,30.0
2025-12,Arunachal Pradesh,Siang,13.0,64.0,77.0
2025-12,Arunachal Pradesh,Tawang,24.0,107.0,131.0
2025-12,Arunachal Pradesh,Tirap,19.0,111.0,130.0
2025-12,Arunachal Pradesh,Upper Siang,29.0,107.0,136.0
2025-12,Arunachal Pradesh,Upper Subansiri,25.0,87.0,112.0
2025-12,Arunachal Pradesh,West Kameng,44.0,213.0,257.0
2025-12,Arunachal Pradesh,West Siang,43.0,196.0,239.0
2025-12,Assam,Bajali,15.0,195.0,210.0
2025-12,Assam,Baksa,220.0,2791.0,3011.0
2025-12,Assam,Barpeta,620.0,8749.0,9369.0
2025-12,Assam,Biswanath,143.0,1489.0,1632.0
2025-12,Assam,Bongaigaon,348.0,3686.0,4034.0
2025-12,Assam,Cachar,619.0,6529.0,7148.0
2025-12,Assam,Charaideo,109.0,1148.0,1257.0
2025-12,Assam,Chirang,199.0,2344.0,2543.0
2025-12,Assam,Darrang,392.0,3550.0,3942.0
2025-12,Assam,Dhemaji,231.0,2232.0,2463.0
2025-12,Assam,Dhubri,1064.0,12758.0,13822.0
2025-12,Assam,Dibrugarh,226.0,2903.0,3129.0
2025-12,Assam,Dima Hasao,8.0,69.0,77.0
2025-12,Assam,Goalpara,535.0,4756.0,5291.0
2025-12,Assam,Golaghat,213.0,2753.0,2966.0
2025-12,Assam,Hailakandi,387.0,3179.0,3566.0
2025-12,Assam,Hojai,304.0,3089.0,3393.0
2025-12,Assam,Jorhat,169.0,2167.0,2336.0
2025-12,Assam,Kamrup,499.0,6709.0,7208.0
2025-12,Assam,Kamrup Metro,285.0,4089.0,4374.0
2025-12,Assam,Karbi Anglong,282.0,2576.0,2858.0
2025-12,Assam,Karimganj,756.0,7259.0,8015.0
2025-12,Assam,Kokrajhar,255.0,3742.0,3997.0
2025-12,Assam,Lakhimpur,358.0,3387.0,3745.0
2025-12,Assam,Majuli,39.0,380.0,419.0
2025-12,Assam,Marigaon,694.0,6938.0,7632.0
2025-12,Assam,Nagaon,1047.0,13454.0,14501.0
2025-12,Assam,Nalbari,286.0,2977.0,3263.0
2025-12,Assam,North Cachar Hills,29.0,385.0,414.0
2025-12,Assam,Sibsagar,143.0,1721.0,1864.0
2025-12,Assam,Sonitpur,444.0,5996.0,6440.0
2025-12,Assam,South Salmara Mankachar,140.0,2219.0,2359.0
2025-12,Assam,Sribhumi,51.0,1294.0,1345.0
2025-12,Assam,Tamulpur District,13.0,334.0,347.0
2025-12,Assam,Tinsukia,314.0,4524.0,4838.0
2025-12,Assam,Udalguri,265.0,3372.0,3637.0
2025-12,Assam,West Karbi Anglong,33.0,196.0,229.0
2025-12,BALANAGAR,IDPL COLONY,0.0,1.0,1.0
2025-12,Bihar,Araria,1370.0,17075.0,18445.0
2025-12,Bihar,Arwal,330.0,2992.0,3322.0
2025-12,Bihar,Aurangabad,1388.0,10849.0,12237.0
2025-12,Bihar,Aurangabad(BH),1.0,3.0,4.0
2025-12,Bihar,Aurangabad(bh),7.0,105.0,112.0
2025-12,Bihar,Banka,1020.0,10951.0,11971.0
2025-12,Bihar,Begusarai,1837.0,15338.0,17175.0
2025-12,Bihar,Bhabua,1.0,17.0,18.0
2025-12,Bihar,Bhagalpur,1669.0,14359.0,16028.0
2025-12,Bihar,Bhojpur,1548.0,13108.0,14656.0
2025-12,Bihar,Buxar,970.0,8588.0,9558.0
2025-12,Bihar,Darbhanga,1835.0,17262.0,19097.0
2025-12,Bihar,East Champaran,2733.0,29077.0,31810.0
2025-12,Bihar,Gaya,2744.0,18976.0,21720.0
2025-12,Bihar,Gopalganj,1177.0,12762.0,13939.0
2025-12,Bihar,Jamui,837.0,7325.0,8162.0
2025-12,Bihar,Jehanabad,647.0,4463.0,5110.0
2025-12,Bihar,Kaimur (Bhabua),765.0,7247.0,8012.0
2025-12,Bihar,Katihar,1499.0,18139.0,19638.0
2025-12,Bihar,Khagaria,1299.0,9121.0,10420.0
2025-12,Bihar,Kishanganj,738.0,10194.0,10932.0
2025-12,Bihar,Lakhisarai,672.0,5743.0,6415.0
2025-12,Bihar,Madhepura,1080.0,10098.0,11178.0
2025-12,Bihar,Madhubani,1889.0,19321.0,21210.0
2025-12,Bihar,Monghyr,0.0,48.0,48.0
2025-12,Bihar,Munger,647.0,6638.0,7285.0
2025-12,Bihar,Muzaffarpur,2453.0,25344.0,27797.0
2025-12,Bihar,Nalanda,1992.0,14479.0,16471.0
2025-12,Bihar,Nawada,1052.0,9356.0,10408.0
2025-12,Bihar,Pashchim Champaran,2.0,140.0,142.0
2025-12,Bihar,Patna,3155.0,28498.0,31653.0
2025-12,Bihar,Purba Champaran,7.0,136.0,143.0
2025-12,Bihar,Purnea,26.0,325.0,351.0
2025-12,Bihar,Purnia,1519.0,18152.0,19671.0
2025-12,Bihar,Rohtas,1559.0,14194.0,15753.0
2025-12,Bihar,Saharsa,936.0,7239.0,8175.0
2025-12,Bihar,Samastipur,2238.0,23346.0,25584.0
2025-12,Bihar,Samstipur,4.0,74.0,78.0
2025-12,Bihar,Saran,2255.0,19988.0,22243.0
2025-12,Bihar,Sheikhpura,331.0,2448.0,2779.0
2025-12,Bihar,Sheikpura,0.0,17.0,17.0
2025-12,Bihar,Sheohar,316.0,3148.0,3464.0
2025-12,Bihar,Sitamarhi,1802.0,17603.0,19405.0
2025-12,Bihar,Siwan,1708.0,15738.0,17446.0
2025-12,Bihar,Supaul,943.0,9454.0,10397.0
2025-12,Bihar,Vaishali,1801.0,17372.0,19173.0
2025-12,Bihar,West Champaran,2458.0,21694.0,24152.0
2025-12,Chandigarh,Chandigarh,510.0,5193.0,5703.0
2025-12,Chandigarh,Mohali,0.0,1.0,1.0
2025-12,Chandigarh,Rupnagar,0.0,1.0,1.0
2025-12,Chhatisgarh,Raipur,0.0,2.0,2.0
2025-12,Chhattisgarh,Balod,716.0,4961.0,5677.0
2025-12,Chhattisgarh,Baloda Bazar,1455.0,13001.0,14456.0
2025-12,Chhattisgarh,Balrampur,418.0,5494.0,5912.0
2025-12,Chhattisgarh,Bastar,1767.0,8469.0,10236.0
2025-12,Chhattisgarh,Bemetara,610.0,5069.0,5679.0
2025-12,Chhattisgarh,Bijapur,157.0,2103.0,2260.0
2025-12,Chhattisgarh,Bilaspur,1744.0,16055.0,17799.0
2025-12,Chhattisgarh,Dakshin Bastar Dantewada,249.0,673.0,922.0
2025-12,Chhattisgarh,Dantewada,143.0,232.0,375.0
2025-12,Chhattisgarh,Dhamtari,536.0,4129.0,4665.0
2025-12,Chhattisgarh,Durg,1132.0,7147.0,8279.0
2025-12,Chhattisgarh,Gariyaband,332.0,4137.0,4469.0
2025-12,Chhattisgarh,Gaurela-pendra-marwahi,92.0,493.0,585.0
2025-12,Chhattisgarh,Janjgir - Champa,1.0,64.0,65.0
2025-12,Chhattisgarh,Janjgir Champa,2.0,63.0,65.0
2025-12,Chhattisgarh,Janjgir-champa,993.0,11961.0,12954.0
2025-12,Chhattisgarh,Jashpur,1293.0,7046.0,8339.0
2025-12,Chhattisgarh,Kabeerdham,366.0,1754.0,2120.0
2025-12,Chhattisgarh,Kanker,687.0,5265.0,5952.0
2025-12,Chhattisgarh,Kawardha,891.0,5822.0,6713.0
2025-12,Chhattisgarh,Khairagarh Chhuikhadan Gandai,146.0,964.0,1110.0
2025-12,Chhattisgarh,Kondagaon,863.0,5887.0,6750.0
2025-12,Chhattisgarh,Korba,416.0,6483.0,6899.0
2025-12,Chhattisgarh,Koriya,309.0,4345.0,4654.0
2025-12,Chhattisgarh,Mahasamund,838.0,9211.0,10049.0
2025-12,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,117.0,1304.0,1421.0
2025-12,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,5.0,25.0,30.0
2025-12,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,656.0,3026.0,3682.0
2025-12,Chhattisgarh,Mungeli,585.0,9038.0,9623.0
2025-12,Chhattisgarh,Narayanpur,202.0,906.0,1108.0
2025-12,Chhattisgarh,Raigarh,648.0,11423.0,12071.0
2025-12,Chhattisgarh,Raipur,1042.0,9428.0,10470.0
2025-12,Chhattisgarh,Rajnandgaon,1193.0,11286.0,12479.0
2025-12,Chhattisgarh,Sakti,165.0,1454.0,1619.0
2025-12,Chhattisgarh,Sarangarh-Bilaigarh,173.0,1992.0,2165.0
2025-12,Chhattisgarh,Sukma,299.0,2124.0,2423.0
2025-12,Chhattisgarh,Surajpur,693.0,7090.0,7783.0
2025-12,Chhattisgarh,Surguja,989.0,11257.0,12246.0
2025-12,Chhattisgarh,Uttar Bastar Kanker,271.0,2593.0,2864.0
2025-12,Dadra & Nagar Haveli,Dadra & Nagar Haveli,4.0,34.0,38.0
2025-12,Dadra and Nagar Haveli,Dadra and Nagar Haveli,196.0,690.0,886.0
2025-12,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,37.0,399.0,436.0
2025-12,Dadra and Nagar Haveli and Daman and Diu,Daman,20.0,244.0,264.0
2025-12,Dadra and Nagar Haveli and Daman and Diu,Diu,4.0,37.0,41.0
2025-12,Daman & Diu,Daman,2.0,57.0,59.0
2025-12,Daman & Diu,Diu,4.0,39.0,43.0
2025-12,Daman and Diu,Daman,30.0,127.0,157.0
2025-12,Daman and Diu,Diu,14.0,79.0,93.0
2025-12,Darbhanga,Near University Thana,0.0,2.0,2.0
2025-12,Delhi,Central Delhi,247.0,2822.0,3069.0
2025-12,Delhi,East Delhi,784.0,8750.0,9534.0
2025-12,Delhi,Najafgarh,0.0,46.0,46.0
2025-12,Delhi,New Delhi,48.0,367.0,415.0
2025-12,Delhi,North Delhi,481.0,4262.0,4743.0
2025-12,Delhi,North East,56.0,1697.0,1753.0
2025-12,Delhi,North East Delhi,982.0,8348.0,9330.0
2025-12,Delhi,North West Delhi,1946.0,17127.0,19073.0
2025-12,Delhi,Shahdara,185.0,1606.0,1791.0
2025-12,Delhi,South Delhi,1157.0,14210.0,15367.0
2025-12,Delhi,South East Delhi,31.0,307.0,338.0
2025-12,Delhi,South West Delhi,1160.0,10777.0,11937.0
2025-12,Delhi,West Delhi,1183.0,12160.0,13343.0
2025-12,Goa,Bardez,0.0,6.0,6.0
2025-12,Goa,Bicholim,0.0,1.0,1.0
2025-12,Goa,North Goa,196.0,2391.0,2587.0
2025-12,Goa,South Goa,187.0,2101.0,2288.0
2025-12,Goa,Tiswadi,0.0,2.0,2.0
2025-12,Gujarat,Ahmadabad,22.0,1472.0,1494.0
2025-12,Gujarat,Ahmedabad,3355.0,27211.0,30566.0
2025-12,Gujarat,Amreli,288.0,3805.0,4093.0
2025-12,Gujarat,Anand,509.0,4739.0,5248.0
2025-12,Gujarat,Arvalli,245.0,1133.0,1378.0
2025-12,Gujarat,Banas Kantha,4.0,105.0,109.0
2025-12,Gujarat,Banaskantha,1050.0,9460.0,10510.0
2025-12,Gujarat,Bharuch,837.0,5237.0,6074.0
2025-12,Gujarat,Bhavnagar,779.0,7534.0,8313.0
2025-12,Gujarat,Botad,129.0,817.0,946.0
2025-12,Gujarat,Chhotaudepur,182.0,942.0,1124.0
2025-12,Gujarat,Dahod,459.0,3054.0,3513.0
2025-12,Gujarat,Devbhumi Dwarka,127.0,838.0,965.0
2025-12,Gujarat,Dohad,42.0,838.0,880.0
2025-12,Gujarat,Gandhinagar,527.0,4973.0,5500.0
2025-12,Gujarat,Gir Somnath,208.0,1328.0,1536.0
2025-12,Gujarat,Jamnagar,529.0,6279.0,6808.0
2025-12,Gujarat,Junagadh,440.0,5618.0,6058.0
2025-12,Gujarat,Kachchh,805.0,7106.0,7911.0
2025-12,Gujarat,Kheda,596.0,5979.0,6575.0
2025-12,Gujarat,Mahesana,674.0,4996.0,5670.0
2025-12,Gujarat,Mahisagar,161.0,1017.0,1178.0
2025-12,Gujarat,Morbi,266.0,1455.0,1721.0
2025-12,Gujarat,Narmada,210.0,1282.0,1492.0
2025-12,Gujarat,Navsari,407.0,3289.0,3696.0
2025-12,Gujarat,Panch Mahals,1.0,77.0,78.0
2025-12,Gujarat,Panchmahals,507.0,4749.0,5256.0
2025-12,Gujarat,Patan,454.0,4105.0,4559.0
2025-12,Gujarat,Porbandar,164.0,1796.0,1960.0
2025-12,Gujarat,Rajkot,1002.0,14308.0,15310.0
2025-12,Gujarat,Sabar Kantha,6.0,119.0,125.0
2025-12,Gujarat,Sabarkantha,600.0,6300.0,6900.0
2025-12,Gujarat,Surat,2937.0,31078.0,34015.0
2025-12,Gujarat,Surendra Nagar,373.0,4733.0,5106.0
2025-12,Gujarat,Surendranagar,3.0,198.0,201.0
2025-12,Gujarat,Tapi,278.0,1314.0,1592.0
2025-12,Gujarat,The Dangs,101.0,548.0,649.0
2025-12,Gujarat,Vadodara,1497.0,12834.0,14331.0
2025-12,Gujarat,Valsad,713.0,4321.0,5034.0
2025-12,Haryana,Ambala,393.0,3607.0,4000.0
2025-12,Haryana,Bhiwani,435.0,3647.0,4082.0
2025-12,Haryana,Charkhi Dadri,178.0,1313.0,1491.0
2025-12,Haryana,Faridabad,1206.0,10766.0,11972.0
2025-12,Haryana,Fatehabad,238.0,2479.0,2717.0
2025-12,Haryana,Gurgaon,1114.0,9380.0,10494.0
2025-12,Haryana,Hisar,409.0,4254.0,4663.0
2025-12,Haryana,Jhajjar,303.0,2894.0,3197.0
2025-12,Haryana,Jind,311.0,2979.0,3290.0
2025-12,Haryana,Kaithal,272.0,2400.0,2672.0
2025-12,Haryana,Karnal,534.0,3668.0,4202.0
2025-12,Haryana,Kurukshetra,262.0,2140.0,2402.0
2025-12,Haryana,Mahendragarh,308.0,2814.0,3122.0
2025-12,Haryana,Mewat,514.0,5951.0,6465.0
2025-12,Haryana,Palwal,485.0,4511.0,4996.0
2025-12,Haryana,Panchkula,331.0,2567.0,2898.0
2025-12,Haryana,Panipat,455.0,4053.0,4508.0
2025-12,Haryana,Rewari,401.0,3266.0,3667.0
2025-12,Haryana,Rohtak,378.0,2216.0,2594.0
2025-12,Haryana,Sirsa,362.0,4861.0,5223.0
2025-12,Haryana,Sonipat,534.0,4144.0,4678.0
2025-12,Haryana,Yamuna Nagar,474.0,4256.0,4730.0
2025-12,Haryana,Yamunanagar,2.0,66.0,68.0
2025-12,Himachal Pradesh,Bilaspur,128.0,753.0,881.0
2025-12,Himachal Pradesh,Chamba,558.0,1971.0,2529.0
2025-12,Himachal Pradesh,Hamirpur,116.0,989.0,1105.0
2025-12,Himachal Pradesh,Kangra,492.0,3761.0,4253.0
2025-12,Himachal Pradesh,Kinnaur,24.0,232.0,256.0
2025-12,Himachal Pradesh,Kullu,224.0,1227.0,1451.0
2025-12,Himachal Pradesh,Lahaul and Spiti,7.0,14.0,21.0
2025-12,Himachal Pradesh,Lahul & Spiti,2.0,43.0,45.0
2025-12,Himachal Pradesh,Lahul and Spiti,16.0,33.0,49.0
2025-12,Himachal Pradesh,Mandi,276.0,1815.0,2091.0
2025-12,Himachal Pradesh,Shimla,312.0,1851.0,2163.0
2025-12,Himachal Pradesh,Sirmaur,253.0,1390.0,1643.0
2025-12,Himachal Pradesh,Solan,200.0,1090.0,1290.0
2025-12,Himachal Pradesh,Una,173.0,974.0,1147.0
2025-12,Jaipur,Near meera hospital,0.0,1.0,1.0
2025-12,Jammu & Kashmir,Anantnag,0.0,3.0,3.0
2025-12,Jammu & Kashmir,Badgam,0.0,1.0,1.0
2025-12,Jammu & Kashmir,Baramula,2.0,18.0,20.0
2025-12,Jammu & Kashmir,Jammu,0.0,44.0,44.0
2025-12,Jammu & Kashmir,Kargil,0.0,1.0,1.0
2025-12,Jammu & Kashmir,Kathua,0.0,17.0,17.0
2025-12,Jammu & Kashmir,Kupwara,0.0,2.0,2.0
2025-12,Jammu & Kashmir,Rajauri,0.0,5.0,5.0
2025-12,Jammu & Kashmir,Udhampur,0.0,1.0,1.0
2025-12,Jammu and Kashmir,Anantnag,650.0,3371.0,4021.0
2025-12,Jammu and Kashmir,Badgam,154.0,1796.0,1950.0
2025-12,Jammu and Kashmir,Bandipore,285.0,1390.0,1675.0
